,text,label,content
798,"Rusia cita al embajador español por unas declaraciones ""inamistosas"" de Borrell",0,rusia cita embajador espa ol una declaracion inamistosa borrel
799,"Saeed Malekpour fue detenido en 2008, cuando visitaba a su padre enfermo en la república islámica, y acusado de distribuir pornografíaUn iraní que cumplía cadena perpetua tras haber sido acusado de distribuir pornografía escapó de Irán durante un permiso ",0,saeed malekpour detenido visitaba padr enfermo rep blica isl mica acusado distribuir pornograf aun iran cumpl cadena perpetua tra haber sido acusado distribuir pornograf escap ir n permiso
800,"Salvamento Marítimo coordina la búsqueda en el mar de Alborán de dos pateras en las que, según una ONG, navegan 65 y 63 personas, respectivamente. Una portavoz de Salvamento Marítimo ha informado a Efe de que ayer miércoles dicha ONG alertó de la salida d",0,salvamento mar timo coordina b squeda mar albor n do patera seg n ong navegan persona respectivament portavoz salvamento mar timo informado efe ayer rcole dicha ong alert salida d
801,"Salvamento Marítimo ha rescatado esta tarde a 156 inmigrantes, entre ellos 11 mujeres, que viajaban en tres pateras en el mar de Alborán. Un portavoz de Salvamento Marítimo ha informado a Efe de que la embarcación 'Guardamar Calíope' ha recogido a 62 varo",0,salvamento mar timo rescatado tard inmigrant mujer viajaban tre patera mar albor n portavoz salvamento mar timo informado efe embarcaci n guardamar cal ope recogido varo
802,Salvamento Marítimo ha rescatado este sábado en el Estrecho de Gibraltar a tres inmigrantes magrebíes cuando intentaban alcanzar las costas españolas a bordo de una embarcación hinchable de juguete. Según han informado a Efe fuentes de Salvamento Marítim,0,salvamento mar timo rescatado s bado estrecho gibraltar tre inmigrant magreb intentaban alcanzar costa espa ola bordo embarcaci n hinchabl juguet seg n informado efe fuent salvamento mar tim
803,"Salvamento Marítimo y la Guardia Civil han rescatado hoy a 48 inmigrantes, entre ellos tres mujeres embarazadas y tres menores de edad, que han logrado llegar este domingo a las islas Chafarinas en la segunda patera del día y que, al igual que los tres oc",0,salvamento mar timo guardia civil rescatado hoy inmigrant tre mujer embarazada tre menor edad logrado llegar domingo isla chafarina segunda patera d igual tre oc
804,Salvini exige a su homólogo germano actuar ante la intención de una ONG de ese país de desembarcar en ItaliaLa tensión sobre inmigración se reanuda entre Italia y Alemania . La embarcación Alan Kurdi -nombre del niño sirio encontrado ahogado en una playa ,0,salvini exig hom logo germano actuar intenc n ong pa s desembarcar italiala tensi n inmigraci n reanuda italia alemania embarcaci n alan kurdi nombr sirio encontrado ahogado playa
805,Santander limitará las indemnizaciones por el ERE a 350.000 euros y prejubilará desde los 55 ,0,santand limitar indemnizacion ere euro prejubilar
806,"Santiago Abascal cree que el PSOE, el PP, Ciudadanos y Podemos ""promocionan"" la ""avalancha migratoria"" que está viviendo Europa. Así lo ha proclamado hoy, en el pleno extraordinario para la comparecencia de la vicepresidenta en funciones, Carmen Calvo, pa",0,santiago abasc cree psoe pp ciudadano podemo promocionan avalancha migratoria est viviendo europa as proclamado hoy pleno extraordinario comparecencia vicepresidenta funcion carmen calvo pa
807,"Se acercó a él fingiéndose enferma, le agarró del brazo, y con la otra mano asegurando su pistola, dijo: ""Es él... Lo tenemos"".  Una guardia civil de 23 años, experta en reconocimiento facial, protagonista de la captura de Josu Ternera ",0,acerc l fingi ndose enferma agarr brazo mano asegurando pistola dijo l guardia civil experta reconocimiento facial protagonista captura josu ternera
808,Se desmorona el máximo apoyo de Maduro. Cada vez se producen más abandonos en el ejército...Se desmorona el máximo apoyo de Maduro. Cada vez se producen más abandonos en el ejército venezolano. Estos militares escapan a Colombia y Brasil huyendo de una si,0,desmorona m ximo apoyo maduro cada vez producen m s abandono ej rcito desmorona m ximo apoyo maduro cada vez producen m s abandono ej rcito venezolano militar escapan colombia brasil huyendo si
809,"Se han negado a declarar en contra del dueño, pero el fiscal asegura que se prostituyen en el local y que tienen que pagar cinco euros por casa sábana y preservativo que usanEl responsable de un hotel-club de alterne ubicado en Mos (Pontevedra) acusado de",0,negado declarar due fiscal asegura prostituyen local pagar cinco euro casa s bana preservativo usanel respons hotel club altern ubicado mo pontevedra acusado
810,"Se llama Ángeles Pérez, tiene 78 años y lleva décadas dando casa a internos de permiso o que no tienen a dónde ir. Desde violadores hasta ladrones de poca monta.",0,llama ngele p rez lleva d cada dando casa interno permiso d nde ir violador ladron poca monta
811,"Se llama Robert Mansfield-Hewitt y el día que alquiló a través de Airbnb una casa en Algeciras nunca imaginó que acabaría cumpliendo un año de cárcel acusado de ""un delito contra la salud pública"". La realidad siempre supera la ficción.Robert vio la propi",0,llama robert mansfield hewitt d alquil trav s airbnb casa algecira nunca imagin acabar cumpliendo c rcel acusado delito salud p blica realidad siempr supera ficci n robert vio propi
812,Se trata de la víctima número 16 de este 2019 en la capital catalanaCompartir en FacebookCompartir en TwitterOtrosCerrarCompartir en LinkedinCompartir en PinterestVer comentariosGuardarImprimirAlfonso L. CongostrinaTwitterBarcelona 20 SEP 2019 - 19:58 CES,0,trata v ctima n mero capit catalanacompartir facebookcompartir twitterotroscerrarcompartir linkedincompartir pinterestv comentariosguardarimprimiralfonso l congostrinatwitterbarcelona sep ce
813,"Según el diario galo Le Parisien, Marc-Antoine G. forma parte de un grupo de ultraderecha y entre sus planes estaba matar imanes y atacar mezquitasEl «número dos» de la embajada francesa en El Salvador fue acusado de «asociación ilícita terrorista crimina",0,seg n diario galo parisien marc antoin g forma part grupo ultraderecha plane matar iman atacar mezquitasel n mero do embajada francesa salvador acusado asociaci n il cita terrorista crimina
814,Según el ministro de Defensa las ocho explosiones parecen haberse tratado casi todas de atentados cometidos por terroristas suicidasEl Gobierno de Sri Lanka ha confirmado la detención de siete sospechosos en relación con la ola de atentados de este Doming,0,seg n ministro defensa ocho explosion parecen habers tratado casi toda atentado cometido terrorista suicidasel gobierno sri lanka confirmado detenc n siet sospechoso relaci n ola atentado dome
815,"Según ha adelantado el diario británico «The Telegraph», la participación de la compañía china estará limitada a las partes «no estratégicas» del sistemaPrimero fue Alemania y ahora Reino Unido . Las presiones por parte de EE.UU. , que acusa a Huawei de e",0,seg n adelantado diario brit nico the telegraph participaci n compa china limitada part estrat gica sistemaprimero alemania ahora reino unido presion part ee uu acusa huawei
816,"Según las investigaciones, el ex internacional Raúl Bravo sería el cabecilla de la organización ",0,seg n investigacion ex internacion ra l bravo ser cabecilla organizaci n
817,"Seis meses después del espectacular registro llevado a cabo en las oficinas de Deutsche Bank en el marco de una investigación por lavado de dinero ocurrida en 2008 , los agentes de la Oficina federal de lo Criminal han vuelto hoy a la sede de la entidad e",0,sei mese despu s espectacular registro llevado cabo oficina deutsch bank marco investigaci n lavado dinero ocurrida agent oficina feder crimin vuelto hoy sede entidad
818,"Será más sencilla y al servicio de las diócesis además del Santo PadreLa nueva estructura de la Curia vaticana, que el Papa Francisco acaba de someter a consulta de las conferencias episcopales de todo el mundo, primará al departamento de Evangelización y",0,ser m s sencilla servicio di cesi adem s santo padrela nueva estructura curia vaticana papa francisco acaba somet consulta conferencia episcopal mundo primar departamento evangelizaci n
819,"Sevilla, 25 abr El paro bajó en 4.900 personas durante el primer trimestre del año en Andalucía, lo que supone un descenso del 0,59 por ciento con respecto al trimestre anterior, y la tasa de desempleo andaluza se queda en el 21,08 por ciento, la mayor de",0,sevilla abr paro baj persona primer trimestr andaluc supon descenso ciento respecto trimestr anterior tasa desempleo andaluza queda ciento mayor
820,Si Junqueras quiere ser eurodiputado y gozar de la inmunidad asociada al cargo tendrá que estar en Estrasburgo el 2 de julio para la sesión de constitución de la Eurocámara. ,0,si junquera quier ser eurodiputado gozar inmunidad asociada cargo tendr estrasburgo julio sesi n constituci n euroc mara
821,"Si tienes pensado visitar China, más concretamente, la región de Xinjiang, puede que te encuentres con una desagradable sorpresa: las autoridades de la frontera pueden obligarte a instalar una aplicación espía al margen del resto de trámites necesarios pa",0,si pensado visitar china m s concretament regi n xinjiang pued encuentr desagrad sorpresa autoridad frontera pueden obligart instalar aplicaci n esp margen resto tr mite necesario pa
822,Siempre iba sola y eso ha marcado el triste final de Amanda. Una mujer muy educada y logopeda de...Siempre iba sola y eso ha marcado el triste final de Amanda. Una mujer muy educada y logopeda de profesión. Tenía una oficina y a veces se quedaba a dormir ,0,siempr iba sola marcado trist final amanda mujer educada logopeda siempr iba sola marcado trist final amanda mujer educada logopeda profesi n ten oficina vece quedaba dormir
823,"Siete años después de su muerte, los gestores de su patrimonio planean un disco de temas inéditos, una gira de conciertos y hasta un musical.",0,siet despu s muert gestor patrimonio planean disco tema in dito gira concierto music
824,"siguiente EL MUNDO / ATLAS Ante la falta de acción de las administraciones, ha optado por bendecir los baches del pavimento. Aug 19, 2019 12:43:01 PM",0,siguient mundo atla falta acci n administracion optado bendecir bach pavimento aug pm
825,Socialdemócratas y liberales lanzan una ofensiva para acabar con el acaparamiento de puestos clave al frente de la UE por…,0,socialdem crata liberal lanzan ofensiva acabar acaparamiento puesto clave frent ue
826,Socialdemócratas y ultraderecha votan juntos y tumban al canciller Sebastian Kurz,0,socialdem crata ultraderecha votan junto tumban cancil sebastian kurz
827,"Solo la capital, Alcalá de Henares, Alcobendas y Boadilla tienen un sistema de gestiónCompartir en FacebookCompartir en TwitterOtrosCerrarCompartir en LinkedinCompartir en PinterestVer comentariosGuardarImprimirJuan José MateoTwitterBerta FerreroMadrid 2 ",0,solo capit alcal henar alcobenda boadilla sistema gesti ncompartir facebookcompartir twitterotroscerrarcompartir linkedincompartir pinterestv comentariosguardarimprimirjuan jo mateotwitterberta ferreromadrid
828,"Solo un 21% tomaría las armas por su patria, frente a un 94% de los marroquíes, los más inclinados a combatirEspaña está entre los países con menor porcentaje de compatriotas dispuestos a ir a la guerra para defender su nación. Tan solo un 21% de sus ciud",0,solo tomar arma patria frent marroqu m s inclinado combatirespa est pa se menor porcentaj compatriota dispuesto ir guerra defend naci n tan solo ciud
829,"Sor Inés nació en Burgos hace 77 años. Su cuerpo apareció hace unos días degollado. Llevaba 23 años de misionera, enseñando a coser. ""Nunca me va a pasar nada, mis niñas me van a proteger"", decía cuando la familia la invitaban a regresar ya de África.",0,sor in s naci burgo hace cuerpo apareci hace d as degollado llevaba misionera ens ando coser nunca va pasar as van proteg dec familia invitaban regresar frica
830,"Stefan Balliet, detenido por el ataque a la sinagoga de Halle, que se saldaba ayer con dos víctimas mortales y varios heridos graves, se grabó un vídeo de 35 minutos donde señalaba a los judíos como «la raíz de los problemas» de Occidente.",0,stefan balliet detenido ataqu sinagoga hall saldaba ayer do v ctima mortal vario herido grave grab v deo minuto alaba jud ra z problema occident
831,"Suele hablarse bastante de la brecha de género en algunas carreras universitarias, donde la presencia de hombres y mujeres es totalmente desequilibrada. Ocurre sobre todo en las titulaciones científicas y técnicas , donde las alumnas matriculadas suelen s",0,suel hablars bastant brecha g nero carrera universitaria presencia hombr mujer totalment desequilibrada ocurr titulacion cient fica t cnica alumna matriculada suelen s
832,"Telefónica encabeza el ranking de empresas españolas en términos de liquidez, al superar los 8.540 millones de euros, según un informe publicado por la agencia Moody s. A lo largo de los últimos años, especialmente desde 2012 con el agravamiento de la cri",0,telef nica encabeza rank empresa espa ola t rmino liquidez superar millon euro seg n inform publicado agencia moodi s largo ltimo especialment agravamiento cri
833,"Teresa Jordà en una imagen de su Instagram con la cerveza con el lema ""Fuck Spain"".La consejera de Agricultura, Teresa Jordà , ha pedido disculpas por la fotografía que compartió en las redes sociales en que se la veía con una cerveza en la mano en cuya e",0,teresa jord imagen instagram cerveza lema fuck spain consejera agricultura teresa jord pedido disculpa fotograf comparti rede social ve cerveza mano cuya
834,"Tesla considera que comprar cualquier coche que no sea uno de sus modelos es como ""comprar un caballo"". No le faltó contundencia a su presidente ejecutivo, Elon Musk, en una conferencia para inversores este lunes en la que presentó con extremo detalle la ",0,tesla considera comprar cualquier coch modelo comprar caballo falt contundencia president ejecutivo elon musk conferencia inversor lune present extremo detal
835,"Tirar frutos secos o chicles al suelo, insultar, patinar fuera del área permitida, jugar al fútbol molestando a los vecinos o acceder a espacios públicos con vehículos no motorizados como patinetes o bicis . Reservar pistas de deporte públicas o utilizarl",0,tirar fruto seco chicl suelo insultar patinar rea permitida jugar f tbol molestando vecino acced espacio p blico veh culo motorizado patinet bici reservar pista deport p blica utilizarl
836,"Toyota ha confirmado el próximo paso de Fernando Alonso en su preparación para el Dakar, el gran desafío será en octubreFernando Alonso y Marc Coma (Toyota Gazoo Racing) reanudarán su preparación para el Dakar del 3 al 9 de octubre en el Rally de Marrueco",0,toyota confirmado pr ximo paso fernando alonso preparaci n dakar gran desaf ser octubrefernando alonso marc coma toyota gazoo race reanudar n preparaci n dakar octubr ralli marrueco
837,"Trabajadores de Iveco cuentan que el viernes el marido de Verónica se enteró de lo sucedido y a ella le dio un ataque de ansiedad.  ""Se fue fatal, imagino que por lo que le esperaría en casa"", cuentan sus compañeros de trabajo para EL MUNDO. ",0,trabajador iveco cuentan viern marido ver nica enter sucedido dio ataqu ansiedad fatal imagino esperar casa cuentan compa ero trabajo mundo
838,"Tranquilidad a primera hora de la tarde en el aeropuerto de Barcelona a pesar del importante aumento de la actividad a raíz del final de las vacaciones de Semana Santa . Este lunes, Lunes de Pascua, festivo en Cataluña, pasarán por las instalaciones cerca",0,tranquilidad primera hora tard aeropuerto barcelona pesar important aumento actividad ra z final vacacion semana santa lune lune pascua festivo catalu pasar n instalacion cerca
839,Tras cerrar con varios hilos abiertos JuegodeTronos HBO trabaja ya en nuevas producciones derivadas,0,tra cerrar vario hilo abierto juegodetrono hbo trabaja nueva produccion derivada
840,"Tras dos años como niño soldado y con secuelas psicológicas terribles, el sueño de François es volver a la escuela. Pero es difícil deshacerse del estigma de asesino. Nadie quiere que su hijo vaya a la escuela con un exguerrillero",0,tra do soldado secuela psicol gica terribl sue fran oi volver escuela dif cil deshacers estigma asesino nadi quier hijo vaya escuela exguerrillero
841,"Tras el registro de su domicilio, en la periferia este de París, la policía detuvo a su esposaA primera hora de la tarde, un individuo de unos 45 años, nacido en Fort-de-France, capital de la Martinica, en las Antillas francesas, que se había convertido a",0,tra registro domicilio periferia par s polic detuvo esposaa primera hora tard individuo nacido fort franc capit martinica antilla francesa hab convertido
842,"Tras las detenciones de tres madres llevadas a cabo por secuestrar o retener a sus hijos, según ha podido saber EL MUNDO, la investigación toma nuevo rumbo: se investigan otros tres nuevos casos en Granada.",0,tra detencion tre madr llevada cabo secuestrar reten hijo seg n podido saber mundo investigaci n toma nuevo rumbo investigan tre nuevo caso granada
843,"Tras ocho años en la oposición, el PSOE logró recuperar el gobierno de la Mancomunidad de Municipios del Campo de Gibraltar gracias a los resultados obtenidos en los ocho municipios del arco de la Bahía de Algeciras en los comicios locales del pasado mes ",0,tra ocho oposici n psoe logr recuperar gobierno mancomunidad municipio campo gibraltar gracia resultado obtenido ocho municipio arco bah algecira comicio local pasado me
844,"Tras un examen médico y la realización de pruebas, «se detectó que tenía un bloqueo en una arteria y se le insertaron con éxito dos stents», ha precisado la nota oficialEl senador Bernie Sanders , uno de los favoritos para hacerse con la candidatura demóc",0,tra examen m dico realizaci n prueba detect ten bloqueo arteria insertaron xito do stent precisado nota oficialel senador berni sander favorito hacers candidatura dem c
845,"Tras varias semanas de pulso entre la iglesia católica maronita y la banda de rock Mashrou Leila , los clérigos cantan victoria y el Gobierno de Líbano calla. El grupo no actuará el próximo 9 de octubre en el Festival Internacional de Biblos (histórica ci",0,tra varia semana pulso iglesia cat lica maronita banda rock mashrou leila cl rigo cantan victoria gobierno l bano calla grupo actuar pr ximo octubr festiv internacion biblo hist rica ci
846,"Tres Cantos va a acoger el próximo domingo una exposición de medios y demostraciones de las diversas unidades de la Guardia Civil, con un montaje que ha sido impulsado desde la Comandancia de Madrid, y que tendrá lugar en el recinto ferial con entrada gra",0,tre canto va acog pr ximo domingo exposici n medio demostracion diversa unidad guardia civil montaj sido impulsado comandancia madrid tendr lugar recinto ferial entrada gra
847,Tres de cada mil mujeres de 20 a 39 años son víctimas de violencia machista,0,tre cada mil mujer v ctima violencia machista
848,"Tres equipos de la capital británica (Arsenal, Chelsea y Tottenham), más el Liverpool, disputarán esta semana las finales de la Europa League y la Champions.",0,tre equipo capit brit nica arsen chelsea tottenham m s liverpool disputar n semana final europa leagu champion
849,"Tristan y Blake, de 13 y 14 años, se pusieron en contacto con un amigo cuando empezaron a sentirse mal y le pidieron ayuda. Cuando los sanitarios llegaron al domicilio ya era tarde. Su madre les había envenenado. ",0,tristan blake pusieron contacto amigo empezaron sentirs mal pidieron ayuda sanitario llegaron domicilio tard madr hab envenenado
850,"Turistas dando comida a las palomas en plaza de Catalunya Massimiliano Minocri""Ayúdanos a controlar la superpoblación de palomas. No las alimentes"", este es uno de los mensajes que en castellano, catalán, inglés y francés reparte el Ayuntamiento de Barcel",0,turista dando comida paloma plaza catalunya massimiliano minocri ay dano controlar superpoblaci n paloma aliment mensaj castellano catal n ingl s franc s repart ayuntamiento barcel
851,ÚLTIMA HORA | El paseo de la Castellana de Madrid permanece cortado a la altura de la glorieta de Emilio Castelar debido a la intervención de los servicios de emergencia que tratan de retirar de la vía un árbol que cayó sobre la calzada,0,ltima hora paseo castellana madrid permanec cortado altura glorieta emilio castelar debido interv n servicio emergencia tratan retirar v rbol cay calzada
852,"Un arsenal que incluía un misil aire-aire y armas de distinto alcance, ha sido incautado durante una redada de simpatizantes de extrema derecha en el norte de Italia, informó este lunes la Policía. La operación antiterrorista estaba dirigida contra italia",0,arsen inclu misil air air arma distinto alcanc sido incautado redada simpatizant extrema derecha nort italia inform lune polic operaci n antiterrorista dirigida italia
853,Un cambio al controvertido sistema de tutela masculina que sojuzga a la población femenina se está fraguando en Arabia Saudí. El reino ultraconservador se prepara para levantar este mismo año las restricciones que aún padecen las saudíes para viajar al ex,0,cambio controvertido sistema tutela masculina sojuzga poblaci n femenina est fraguando arabia saud reino ultraconservador prepara levantar mismo restriccion n padecen saud viajar ex
854,Un completo ciclo en el CCCB barcelonés se ocupa del ayer y el hoy del arte reivindicativo realizado por mujeresLa exposición ¡Feminismos! del CCCB llega en un momento crucial para dar visibilidad mediante el grito a las luchas feministas como una batall,0,completo ciclo cccb barcelon s ocupa ayer hoy art reivindicativo realizado mujeresla exposici n feminismo cccb llega momento crucial dar visibilidad mediant grito lucha feminista batal
855,"Un día antes de que Guatemala eligiera a quien presidirá el país a partir del 14 de enero de 2020 , tres cuerpos de dos hombres y una mujer fueron encontrados muertos en bolsas en un barranco . Horas después, otra persona falleció a balazos, mientras que ",0,d guatemala eligiera presidir pa s partir enero tre cuerpo do hombr mujer encontrado muerto bolsa barranco hora despu s persona falleci balazo mientra
856,"Un ejemplar de Rorcual Común , de unos 16 metros de longitud, ha muerto este miércoles tras quedar varada en la cala del Figo , ubicada en el concejo de Tapia de Casariego , en la costa occidental asturiana. El animal fue localizado por un pescador que di",0,ejemplar rorcual com n metro longitud muerto rcole tra quedar varada cala figo ubicada concejo tapia casariego costa occident asturiana anim localizado pescador di
857,"Un equipo conjunto de investigación formado por policías españoles, gendarmes franceses y agentes nigerinos ha logrado este año contener la histórica ruta de Agadez ( Níger ), que es el epicentro de las salidas de inmigrantes africanos hacia Europa . Fuen",0,equipo conjunto investigaci n formado polic as espa ole gendarm frances agent nigerino logrado conten hist rica ruta agadez n ger epicentro salida inmigrant africano hacia europa fuen
858,"Un equipo de investigadores alemanes pone fin a una búsqueda que ha durado casi cinco décadasCon ella empezó la Química . Los científicos sabían, sospechaban, que esa primera molécula del Universo tenía que estar ahí, en alguna parte. Pero nadie había log",0,equipo investigador aleman pone fin b squeda durado casi cinco d cadascon empez qu mica cient fico sab an sospechaban primera mol cula universo ten ah alguna part nadi hab log
859,Un equipo de montañeros encargado de la limpieza del Everest ha recuperado cerca de 11 toneladas de desperdicios y cuatro cadáveres que quedaron abandonados en la montaña más alta del mundo. ,0,equipo monta ero encargado limpieza everest recuperado cerca tonelada desperdicio cuatro cad vere quedaron abandonado monta m s alta mundo
860,Un equipo de montañeros encargado de la limpieza del Everest recuperó de 11 toneladas de desperdicios y cuatro cadáveres que quedaron abandonados ,0,equipo monta ero encargado limpieza everest recup tonelada desperdicio cuatro cad vere quedaron abandonado
861,"Un estudio señala la importancia de seguir una dieta rica en pescado blanco y azul durante los primeros meses de embarazoUn equipo científico del Instituto de Salud Global de Barcelona (ISGlobal), centro impulsado por «la Caixa», ha estudiado la relación ",0,estudio ala importancia seguir dieta rica pescado blanco azul primero mese embarazoun equipo cient fico instituto salud global barcelona isglob centro impulsado caixa estudiado relaci n
862,Un grupo de grafiteros apedrea a un hombre tras recriminarle que pintara un tren de Cercanías ,0,grupo grafitero apedrea hombr tra recriminarl pintara tren cercan as
863,Un grupo de presos del Centro Penitenciario Murcia I ha propinado una paliza a los tres acusados el pasado sábado de una violación grupal en la zona de Santa Rita en Murcia. La reyerta ocurrió el pasado lunes en el rellano de las escaleras de uno de los m,0,grupo preso centro penitenciario murcia i propinado paliza tre acusado pasado s bado violaci n grupal zona santa rita murcia reyerta ocurri pasado lune rellano escalera m
864,"Un hombre armado que lanzó bombas incendiarias contra un centro detención de inmigrantes en Tacoma , en el estado de Washington, murió tras ser tiroteado por agentes de la Policía, informó esa institución. Las autoridades señalaron que el hombre incendió",0,hombr armado lanz bomba incendiaria centro detenc n inmigrant tacoma washington muri tra ser tiroteado agent polic inform instituci n autoridad alaron hombr incendi
865,"Un hombre de 47 años de edad ha sido hallado muerto esta tarde en su casa de Coslada con múltiples mordeduras de perro en la cara y en tórax, según el 112. La Policía Nacional ha confirmado que ha fallecido como consecuencia del ataque del animal. Los mé",0,hombr edad sido hallado muerto tard casa coslada m ltipl mordedura perro cara t rax seg n polic nacion confirmado fallecido consecuencia ataqu anim m
866,"Un hombre de 61 años, trabajador del servicio de limpieza y recogida de basuras, ha fallecido este martes tras ser atropellado por el camión de la basura en Cuéllar (Segovia), según ha informado el Servicio de Emergencias 112 de Castilla y León. El 112 re",0,hombr trabajador servicio limpieza recogida basura fallecido mart tra ser atropellado cami n basura cu llar segovia seg n informado servicio emergencia castilla n re
867,"Un hombre de 66 años ha sido detenido por abusar sexualmente de una trabajadora de un hotel de Can Pastilla, en Mallorca, tras abalanzarse sobre ella en una de las habitaciones. Según ha informado la Policía Nacional a este domingo, los hechos sucedieron",0,hombr sido detenido abusar sexualment trabajadora hotel can pastilla mallorca tra abalanzars habitacion seg n informado polic nacion domingo hecho sucedieron
868,"Un hombres de origen senegalés, uno de 38 años y otros de 25 años, han sido detenidos en la Playa de Palma tras ser sorprendidos vendiendo marihuana a turistas, ha informado este jueves la Jefatura Superior de la Policía Nacional. Las detenciones se produ",0,hombr origen seneg s sido detenido playa palma tra ser sorprendido vendiendo marihuana turista informado juev jefatura superior polic nacion detencion produ
869,"Un jurado popular enjuiciará a partir de este lunes en la Audiencia Provincial de Sevilla a un hombre acusado de asesinar e intentar violar a una mujer en marzo de 2017 en la localidad de Pilas, hechos por los que la Fiscalía reclama la pena de prisión pe",0,jurado popular enjuiciar partir lune audiencia provinci sevilla hombr acusado asesinar intentar violar mujer marzo localidad pila hecho fiscal reclama pena prisi n pe
870,"Un libro recuerda al corresponsal de ABC, primer portavoz no italiano de la Santa SedeJoaquín Navarro-Valls escribió su nombre en la historia cuando, en 1984, se convirtió en el primer portavoz no italiano de la Santa Sede, un cargo que ocupó hasta 2006, ",0,libro recuerda correspons abc primer portavoz italiano santa sedejoaqu n navarro vall escribi nombr historia convirti primer portavoz italiano santa sede cargo ocup
871,"Un millar de mujeres, y también de hombres, salieron a la calle este sábado en París para reclamar, bajo un lema sencillo, ""¡Protegedlas!"", medidas ""concretas e inmediatas"" contra la violencia machista, que cada año se cobra en Francia la vida de más de u",0,millar mujer tambi n hombr salieron call s bado par s reclamar bajo lema sencillo protegedla medida concreta inmediata violencia machista cada cobra francia vida m s u
872,"Un niño refugiado, de 5 años, fue atropellado por un camión cerca del campamento de migrantes de Moria, en la isla griega de Lesbos, según un comunicado publicado por la policía helena. Según el mismo comunicado, el niño, de origen afgano, estaba durmiend",0,refugiado atropellado cami n cerca campamento migrant moria isla griega lesbo seg n comunicado publicado polic helena seg n mismo comunicado origen afgano durmiend
873,"Un taxista drogado atropella a tres personas en Valencia, una de ellas herida grave ",0,taxista drogado atropella tre persona valencia herida grave
874,"Un total de 394 inmigrantes han sido rescatados este jueves de nueve pateras en aguas del Estrecho y del Mar de Alborán, según han informado a Efe fuentes de Salvamento Marítimo. En aguas del Estrecho, en torno al Cabo de Trafalgar, fueron rescatados 219",0,total inmigrant sido rescatado juev nuev patera agua estrecho mar albor n seg n informado efe fuent salvamento mar timo agua estrecho torno cabo trafalgar rescatado
875,"Un total de 74.314 andaluces siguen en la lista de espera para recibir las ayudas y prestaciones previstas en la Ley de la Dependencia, pese al plan de choque que ha puesto en marcha el Gobierno andaluz del PP y Ciudadanos que, no obstante, ha logrado ali",0,total andaluc siguen lista espera recibir ayuda prestacion prevista ley dependencia pese plan choqu puesto marcha gobierno andaluz pp ciudadano obstant logrado ali
876,"Una cabaña en el bosque con forma de seta es l a casa más visitda del mundo de Airbnb . Esta acogedora cabaña con techo con forma de cúpula está a las afuera de San Francisco. S MODA| 3 octubre, 2019Foto: AirBnb El 'Mushroom Dome' es la propiedad número u",0,caba bosqu forma seta l casa m s visitda mundo airbnb acogedora caba techo forma c pula est afuera san francisco s moda octubr foto airbnb mushroom dome propiedad n mero u
877,Una empleada de Iveco se suicida tras difundirse hace días entre sus compañeros de trabajo un vídeo sexual en el que aparecía ,0,empleada iveco suicida tra difundirs hace d as compa ero trabajo v deo sexual aparec
878,Una empresa de suplementos y píldoras adelgazantes ha mostrado fotografías de Meghan Markle antes y después de su embarazo para anunciar los productos y presumir de su efectividad. En su campaña publicitaria han llegado a incluir declaraciones falsas de l,0,empresa suplemento p ldora adelgazant mostrado fotograf as meghan markl despu s embarazo anunciar producto presumir efectividad campa publicitaria llegado incluir declaracion falsa l
879,Una empresa prevé comercializar la flor de la planta antes de fin de año y el producto industrial en 2020Cada vez son más las expectativas que surgen en España alrededor del negocio del cannabis medicinal aunque no hay una base objetiva que lo fundamente.,0,empresa prev comercializar flor planta fin producto industri cada vez m s expectativa surgen espa alrededor negocio cannabi medicin aunqu base objetiva fundament
880,Una empresa pública de energía y prohibir por ley las denominadas puertas giratorias: las dos medidas estrella por las que apuesta Pablo Iglesias para atajar la emergencia climática desde el Estado,0,empresa p blica energ prohibir ley denominada puerta giratoria do medida estrella apuesta pablo iglesia atajar emergencia clim tica
881,"Una protesta de trabajadores de un matadero de Vic, en febrero de 2018. Joan SánchezLa industria cárnica catalana se ha visto obligada a revisar completamente su modelo laboral, discutido por los sindicatos y cercado por la Inspección de Trabajo . Según l",0,protesta trabajador matadero vic febrero joan s nchezla industria c rnica catalana visto obligada revisar completament modelo labor discutido sindicato cercado inspecci n trabajo seg n l
882,"Unas 4.500 reses serán sacrificadas en Ceuta este próximo lunes con motivo de la Fiesta del Sacrificio de la comunidad islámica, para lo cual el Gobierno ceutí ha habilitado carpas en las barriadas para la realización de la matanza de los animales. Según ",0,una rese ser n sacrificada ceuta pr ximo lune motivo fiesta sacrificio comunidad isl mica gobierno ceut habilitado carpa barriada realizaci n matanza animal seg n
883,"Unas 4.500 reses serán sacrificadas en Ceuta este próximo lunes con motivo de la Fiesta del Sacrificio de la comunidad islámica, para lo cual el Gobierno ceutí ha habilitado carpas en las barriadas para la realización de la matanza de los animales. Según ",0,una rese ser n sacrificada ceuta pr ximo lune motivo fiesta sacrificio comunidad isl mica gobierno ceut habilitado carpa barriada realizaci n matanza animal seg n
